content,id,postDate,author
"@sohier, @addisonhoward, can you please comment on my issue above? I re-ran this kernel without modification and it completed successfully. I have a private version that I ran 3X and still ends up with a red which means I cannot use its output in an ensemble. I have also wasted 6hrs of my GPU quota rerunning the private kernel. This feels frustrating with the fixed hours of GPU Kaggle is allowing at the moment.",118188,2019-11-27 14:40:05,YaGana Sheriff-Hussaini
Looks like it was running out of disk space. I've also passed along the feedback to our engineers that more detailed error reports would be helpful.,118188,2019-11-27 16:37:03,Sohier Dane
"Thanks @sohier, this is helpful and I know what to do now.",118188,2019-11-27 17:16:26,YaGana Sheriff-Hussaini
"@sohier, @addisonhoward, do you have any update on this issue? I just experienced the same issue on a rerun of CPU script that does not have musch to ran out os space. If it helps my script have only 15 minutes runtime.",118188,2019-12-05 11:58:27,YaGana Sheriff-Hussaini
"I have the same question. However, googling for AMLT definition and example gave me a rough idea.
Any library which can:

Automate Data Preparation
  Automate Feature Engineering
  Automatic Model selection
  Automatic Problem detection (Leakage detection, Misconfiguration detection)
  User interfaces and visualizations for automated machine learning

A few examples for such libraries could be  Auto-WEKA, auto-sklearn, H2O Driverless ai etc..
However, this is my assumption and would be great if some kaggle expert validates this. I'm new here :)
Ref: 

https://en.wikipedia.org/wiki/Automated_machine_learning
https://www.kdnuggets.com/2019/01/automated-machine-learning-python.html
",119742,2019-12-01 07:11:04,yashendu
I didn't discover this coefficient until this post mention it. :(,122366,2019-12-20 12:47:45,Dean
"0.9 : I discovered this effect thanks to a coding error :-D 
From the leak data you can see that the average energy consumption went down over the years, although not for all meter types/buildings individually",122366,2019-12-20 05:41:21,Rahul
I found this trick when averaging models. The multiply coefficient can between 0.88 to 0.90.,122366,2019-12-20 03:23:23,Yuan Liu
0.9,122366,2019-12-20 01:02:17,Manraj Singh
"Yes , Why is the mean meter_reading so low ?",122366,2019-12-19 16:56:59,Pratik Poudel
"This is all due to the presence of noise in the data. Therefore, we have optimal predicted values between the average of ""noisy"" training meter readings and zero.",122366,2019-12-19 17:17:51,Nika Zhidkonozhkina
"My private score of last submission is 1.2413097349 which can get a gold. So sad.
",122399,2019-12-28 02:40:14,daishu
@daishu what's the magic behind this submission? The public LB score 1.30 is very high.,122399,2019-12-28 03:10:46,Waylon Wu
Same. Can i select which submission to use for final score after the competition end?,122399,2019-12-20 00:51:40,Shaochun Ning
the same to me. Kaggle waste me one chance!,122399,2019-12-20 00:15:08,Kai Shu
Same here. I submitted mine about 20 minutes before closing of competition.,122399,2019-12-20 00:04:45,YaGana Sheriff-Hussaini
rip,122399,2019-12-20 00:01:25,Aleck Wu
the same…,122399,2019-12-20 00:00:24,Jack
This Comment was deleted.,122399,2019-12-20 12:57:02,No user
Miss the old one,122450,2019-12-20 10:14:39,Stanislav Blinov
Yeah :/ ,122450,2019-12-20 09:11:42,Psi
I'm was cleaning my screen until this.,122450,2019-12-20 09:28:29,Manraj Singh
and here I was thinking to get my lenses checked again 🤓 😂 ,122450,2019-12-20 09:13:30,sandy1112
The kernel is here,122989,2019-12-25 04:30:13,Kangyu Chen
👍 ,122989,2019-12-24 12:00:07,Wu_Yiqun
"
But I have seen some notebooks with weekday and year as features and to be honest

Those may help. 

There are educational institutes/offices which may only operate during the weekdays (more energy consumption) and closed over the weekends (lesser energy consumption). Shopping malls may be more crowded over the weekends (Heavy energy consumption) and less crowded during the weekdays. Thus is_weekend is an important parameter. Similarly, holidays and days of yearly sales could be important features as well.
The energy consumption of a building could be increasing year over year. But, since our training data belongs to just one year, not sure how effective it will be. May be we should build a feature with number of months since 2015 Jan (or something like that to capture the long term trend in the data)

Finally, one thing which I have learned about ML from Jeremy Haward (from his fast.ai course) is : 
Question : ""Will blah help as a feature?""
Answer: ""Try blah & blah and see…""
Hope this helps.",112930,2019-10-16 10:03:45,arnab
"Thanks, that clears things out.",112930,2019-10-16 11:18:54,Aleksander Jakubowski
Maybe this is a dumb question but are these timestamp in the same time zone?,112930,2019-10-17 22:28:04,TerryDuan
"There are no dumb questions as will to know something is intelligent itself.
As for timestamp.. I don't think timezone would matter anyway as midday in for example France carries the same characteristics as midday somewhere else. I think location matters more than timezone.
Besides I don't think they run experiment on sites that far from each other, and also I think algorithms would be able to handle it as each site have unique site id.
Correct me if I'm wrong.",112930,2019-10-19 10:03:00,Aleksander Jakubowski
"Yes it does. buildings metadata stores building type, so you can extract ""working_hours"" factor with lower energy demand",112930,2019-10-16 20:11:11,michal.p
"Thanks arnab, for the explanations you provided. In fact, all of the above explanations are valid, since Energy is a resource that we all use, some more, some less, varying according to the days within the year. Thanks.",112930,2019-10-16 14:52:18,José Bruno
Thanks!,112930,2019-10-16 15:06:38,arnab
"Here you go:
https://www.kaggle.com/c/ashrae-energy-prediction/discussion/113103#651794",114184,2019-10-24 23:01:51,Francesco Daghero
"Thanks,
Didn't see it earlier.",114184,2019-10-24 23:09:20,Kostiantyn Isaienkov
"When you use the drop down to put your submissions in Public Score order my understanding from lots of discussions over the past two years is that Kaggle sorts using full number of decimals including those not shown.
As noted in the Data section - for this challenge they are using only 4 decimals and suggest we trim our file to the same to reduce the size of the submission file.
S",114501,2019-10-27 01:33:36,PC Jimmmy
What is blending? ,114896,2019-11-07 02:38:05,Martin Elfstadius
https://www.kaggle.com/hmendonca/4-ashrae-blended,114896,2019-11-07 06:30:22,Gideon Vos
We have a winner! https://www.kaggle.com/hmendonca/4-ashrae-blended/output,114896,2019-11-06 23:38:25,Gideon Vos
"As far as i know, people are already doing blending. We have seen NN, catboost, xgboost, lightgbm models doing pretty good themselves. So it is expected to blend the best models among them.",114896,2019-10-30 09:19:28,Khairul Islam
Participated in large number of competitions in last years.  My casual observation is that blending starts when a space of 10 days occurs without someone sharing a new low score kernel.,114896,2019-10-30 02:00:27,PC Jimmmy
I reckon it has already started. ;),114896,2019-10-30 09:19:10,Fredrik Jonsson
"I think it will be quite trouble some to treat it as timeseries as you will have to forecast for 2 years in future and LSTMs are very suitable , it would take a lot of time doing that . Let me know if you can figure out a way to predict multistep forecast at a faster rate",117304,2019-11-14 20:27:56,AdityaVikramSingh
"If you want a public notebook to contain private information (that viewers cannot see), you can use Kaggle Secrets

",117648,2019-11-17 15:37:50,Chris Deotte
wow i never knew i can do something like this would apply it then makes it very easier thanks @cdeotte ,117648,2019-11-17 20:10:08,olaleye eniola
"In the secret value, you can include a URL to another script. Then your public notebook can download and run the script and nobody will know what code you executed. ",117648,2019-11-17 20:12:11,Chris Deotte
"this is serious how did you get to know all this i guess you must have invested critical time on kaggle thank you i cant wait to start doing well in competitions also.
@cdeotte ",117648,2019-11-17 20:19:33,olaleye eniola
"Wow, this is useful.
By the way @cdeotte read your email ;)",117648,2019-11-18 09:19:31,Roman
very very useful @nroman ,117648,2019-11-18 10:24:08,olaleye eniola
"Hi @unilageni If you make a notebook public..you make the history of that Notebook public so all the versions of it if I remember correctly.
What you can do is fork your own Notebook and keep that specific fork private.",117648,2019-11-17 07:36:04,Robin Smits
"oh okay thanks one more question please.
can i have let say 5 versions then delete the one i dont want to make private out of the versions or it automatically deletes the whole version.
@rsmits ",117648,2019-11-17 08:24:36,olaleye eniola
"Hi @unilageni you can only delete a whole notebook…not a specific version of it.
If - for whatever reason - you want to make part of a current private notebook into public then it is either forking and making that one public. It won't show your private original kernel.
Or you can download a specific private kernel as code and then upload it into a new kernel which you can make public.
I hope this answer helps you. Good luck!",117648,2019-11-17 10:00:49,Robin Smits
hmm great thank you very much i get it now @rsmits ,117648,2019-11-17 20:07:51,olaleye eniola
i tried looking for a way to fork it didnt see any thing like that,117648,2019-11-18 18:57:52,olaleye eniola
@rsmits ,117648,2019-11-18 18:58:22,olaleye eniola
"""Copy and Edit Kernel"" is Fork",117648,2019-11-18 19:04:22,Chris Deotte
got it thanks @cdeotte ,117648,2019-11-18 19:06:10,olaleye eniola
"Friday night at midnight UTC is when one week ends and a new quota week begins.  So for me, on the East coast of the USA, that's currently 7pm Friday night.",117856,2019-11-18 11:10:59,Bruce Young
Do you know if GPU augmentation can be done if you are teaming up?,117856,2019-11-18 11:14:06,Linyan
No sorry. I haven't worked in a team yet.,117856,2019-11-18 11:33:38,Bruce Young
"anyway,thank you! : )",117856,2019-11-18 12:10:16,Linyan
"What does GPU augmentation mean? Are you asking if you can use your teammates' GPU quota? The answer is yes. Once you team up, all teammate have access to your Kaggle notebooks. Therefore even if your GPU quota has run out, a teammate can open your notebook and click ""commit"". Then the GPU usage gets deducted from their account and all teammates see results.",117856,2019-11-21 00:58:27,Chris Deotte
Wow，That's it,117856,2019-11-21 04:40:03,Linyan
So this is the final boss :D,118392,2019-11-21 18:31:43,Gunes Evitan
LeakBoost is the best choice for this competition.,118878,2019-11-28 11:02:47,Mohsen Yazdinejad
"Because this is a web scraping competition,  data leakage is the king and kills all the algorithms",118878,2019-11-25 23:00:45,Jie Wu
"We all know that LightGBM is almost 10 times faster than XGBoost. This means that you can just try one model with XGBoost whereas you can try 10 different models with LightGBM. Feature engineering steps require so many trial and errors. That's why, most of kagglers spend time on LightGBM in the early steps of the competition.
On the other hand, it is a fact that XGBoost provides more accurate models. You would do your final attempt with XGBoost when you finish the feature engineering steps.",118878,2019-11-25 07:17:43,Sefik
"But in most recent competitions from last 1 year, most of the people use LightGBM for final predictions in kaggle. Why XGBoost is better as a fact?",118878,2019-11-25 11:52:50,Keshardev
Because how it calculates the bin. They are more accurate then lightgbm one (which uses hist),118878,2019-11-26 07:04:46,Davide Stenner
"XGB is here:
https://www.kaggle.com/sheriytm/simple-xgboost-regressor-model
and catboost https://www.kaggle.com/kyakovlev/ashrae-catboost",118878,2019-11-25 10:46:31,YaGana Sheriff-Hussaini
"but not good scores :/ 
Is it because, they are not performing good? I tried CatBoost and got 1.21 score, while I got 1.08 with LightGBM. Maybe I did not tune Catboost properly.",118878,2019-11-25 11:54:17,Keshardev
"I see the same pattern @keshardev 
I think that is related to features as meter buildingid and siteid.
I think that's because how catboost calculate the numerical representation of categorical. 
In particular i think the problem arise because test set has 1 observations for every timestamp (it has not gaps) so the calculation are different between train and test.
Also in the discussion ""Final thoughts…"" The author says he observed a better score by dropping buildingid and siteid.",118878,2019-11-26 07:03:27,Davide Stenner
"LightGBM does a great job of directly handling categorical values (as long as you correctly declare them), and thus can achieve more power with fewer estimators than XGB. Since it's faster even with the same number of estimators, it's really no contest for this contest.",118878,2019-11-26 00:33:53,Robert Stockton
XGB is too slow,118878,2019-11-25 06:33:18,ahao
I believe NuGene from Sonaosft can accomplish this no problem. ,118878,2019-12-10 23:10:45,Aaron Marinucci
"I tried both XGB and CatBoost,with XGB I  get 1.13 lb score,but it is hard to optimize it，because xgb is too slow.And catboost seems to require memory consumption too much,my catboost died each time I try it",118878,2019-12-06 04:32:54,Wu_Yiqun
"I try to use Catboost, but it doesn't allow me to use too many features( leading to the kernels died), and the best score I got is 1.17. And I fail to run Xgboost until now. Maybe I write the wrong code as it's the first kaggle competition for me. ",118878,2019-11-27 11:31:52,Vivi
"Using catboost with NO category features - on my dual GPU machine it out runs lightgbm hands down.
After lots of attempts I have given up getting lightgbm built with GPU on both Windows and Ubuntu, so only running it with CPU.
Using catboost WITH category features - lightgbm on CPU is the winner by landslide.  Catboost looks busy as heck - both GPU's at full speed with 96% of memory in use - but its at least 20 times slower on basic feature set for this competition vs lightgbm.  ",118878,2019-11-27 03:55:27,PC Jimmmy
"LightGBM CPU version is blazing fast compared to XGBoost. Even for GPU versions of both algorithms, in my tests, I have seen slightly faster runtimes on LightGBM. I haven't tested Catboost for speed though.",118878,2019-11-26 17:12:48,sandy1112
"Could you please elaborate on LGBM GPU speed? I tried it on the 5mln rows sample of ASHRAE data and so virtually no difference with the CPU version speed.  Moreover, unlike Pytorch or TF2 GPU versions, LGBM only loaded my GPU (nvidia 1660ti) by 6-7% (!!!)",118878,2019-11-27 13:38:56,Igor Dudchenko
Is the accuracy of GPU and CPU version same?,118878,2019-11-28 07:23:13,Keshardev
I see the same as ahao.  XGBoost is slower than LightGBM in my experience.  I don't know about CatBoost speed,118878,2019-11-25 11:40:01,Eric Sonnen
CatBoost is faster or same speed.,118878,2019-11-25 11:53:23,Keshardev
"I have tried but it didn't work,seems that size of training data don't influence my model too much，or I didn’t find the best cv with leak date in train set",119726,2019-12-05 03:12:06,Wu_Yiqun
"Yup. It gave me a nice boost on the public LB, not sure how it will play out with the private set",119726,2019-12-02 07:16:14,Rahul
"I had same performance without using it but i had a better cv score estimation (same as lb).
So in the end I'm not using it.",119726,2019-12-02 06:02:33,Davide Stenner
0.01 boost for me,119726,2019-12-02 05:55:28,spongebob
At last…..,121563,2019-12-14 15:17:23,Mr Loke
It would have been better from the beginning of this competition ;-),121563,2019-12-14 08:54:25,mezoganet
I agree  ;-),121563,2019-12-14 09:06:46,Naruhiko Nakanishi
Finally and exactly!,121563,2019-12-15 23:23:41,flyingpiggy
you are either shuffling or using a feature that is overfitting. My first guess is you are shuffling.,122008,2019-12-17 03:37:12,Tim Yee
"As I recall I got a 2.11 and a 3.32 when I had my very best rmse values, slightly better than your numbers.  
I was deleting all the zero and NAN rows from the training set along with the initial months of the site_0 values - my created model was a good match to the training but my elimination of those rows made the training different from the test.  ",122008,2019-12-17 17:12:01,PC Jimmmy
Data cleaning/outlier removal is particularly tricky for just this reason. It's quite hard to judge whether you are training a better model or just eliminating challenging but legitimate entries from your validation set. I usually try to err on the side of caution and adapt my CV to drop potential outliers from training but not from eval. Either that or hold my nose and resort to leaderboard probing.,122008,2019-12-18 07:09:56,Robert Stockton
"I'd agree that you need to be careful about how you do your CV split. Since this competition is time-sequence, it's pretty much vital that you do some sort of time-based split -- and finding just the right split can be pretty hard.
In addition, your brief snippet leads me to suspect that you are evaluating based on early-stopping scores. I try to avoid doing this because the early-stopping process is pretty much designed to overfit on its validation data, in the interest of not overfitting on the training data. Sadly, I suspect that the only safe way to evaluate early stopping is to put CVs inside your CVs or to do a three-way split instead of a two-way split.",122008,2019-12-17 08:22:03,Robert Stockton
"Tim/Rob, thx for your prompt replies. Indeed I set shuffling to True, and maybe that was the cause. As Rob was saying, this is time series data and its vital to do some sort of time-based split. I will set Shuffling = False, much easier :-). ",122008,2019-12-17 16:02:28,ram sastry
This Comment was deleted.,122008,2019-12-17 19:48:25,No user
"I guess so. Since the leak data are from 5 sites, they cannot represent the other sites. Relying too much on the leak data might cause larger discrepancies in the predictions of other sites.",122407,2019-12-20 03:14:49,Yuan Liu
I think it will lead the overfit for the leak data .Maybe it is the most worrying for most kaggles,122407,2019-12-20 01:24:26,九营十八组仙子狗尾巴花
It looks like the number of teams is decreasing(over 3600 teams -> 1877 teams !).,122411,2019-12-20 01:41:07,Yoshi
1500 teams got removed..,122411,2019-12-20 02:07:55,Manoj Prabhakar
"The problem with Public leaderboard is temporary and seems to have been fixed.
If the private leaderboard's ranking was leaked, I regret not having recorded it…",122411,2019-12-20 02:02:04,Yokoichi
Now I am not going to get any medal xd that's so sad ,122411,2019-12-20 02:52:04,Taco
"
You are given hourly data of a building, and must predict the hourly data of the building in the future
Meters within the same building may be correlated
Weather affects how much energy a building may use (cold day -> lots of heating. Hot day -> lots of air conditioning & cooling)
Certain buildings may have traditions where they use a lot more energy on that day. For example, people only come to church on Sunday, so you will see churches have lots of energy use on Sundays and not so much on other days. For example, students only go to school Monday-Friday, so the buildings are barren on the weekends.
The meter readings may be increasing year over year if the building is acquiring more people; it may be decreasing year over year if the building is losing people.
",112871,2019-10-15 23:54:14,CoreyLevinson
"There are few more things, which I want to see if they are true based on data:

older buildings are build with different technology then new one, so the consumption schema will be different. (I would expect that for building from around 1900 cooling is not so big issue as for new buildings. On the other hand heating buildings with high ceiling (often the case for older buildings) may be difficult. 
Wind will be more significant for older buildings, where you are able to open windows. For new, high building it will not matter so much, as they usually have fixed windows. 
Buildings built in the places where weather often is extreme are better prepared for different temperature. (You can see it in real life if you compare buildings from South Europe with these from North Europe. The second one are well prepared for low temperature, and you often don't even need to switch the heating when it's 10 degrees outside. In South you usually have the same 10 degrees inside). 
",112871,2019-10-17 00:47:16,Izabella
"And everybody do so - develop models where there is feature 'building id' - in fact, for the individual buildings. This is a mistake of the authors of the competition. If they wanted to get a versatile model, they had to ask for predictions for the 'square' of ​​the houses or 'year' they were built. And so the predictions are needed for the each buildings.",113362,2019-10-28 18:53:51,Vitalii Mokin
"Seems for this competition it is , as we already have a fixed list of building id in building_metadata.  Also as found in this  kernel, its importance is pretty high.  ",113362,2019-10-19 14:15:17,Khairul Islam
"Since there are over 1000 buildings in the data set a per building model might make sense except for the compute cost - if you get a very big feature set your google cloud platform bill might get pretty big.  So I think its a feature with lot of importance.  Also the issue of train data for a building seldom seems to hit the full year hours that occur in the test.
Harder question for me is if a need exists for a per meter model - I am thinking that it does but using meter type only as feature in early days.",113362,2019-10-18 22:45:00,PC Jimmmy
"Rather than per-building model, what about per-primary_use model? 😏 
Also in my model, building_id is the most significant.",113362,2019-10-20 11:55:51,Ivan de los Santos
"One thing you have to keep in mind is that the classical time series models exploit patterns in the data. We do not have enough data to understand the intrinsic patterns of each building. Moreover forecasting methods are usually best for short term forecasts because they use a bootstrap process of using previous predictions to make future predictions. The errors will accumulate and the method will necessarily be unreliable after a certain amount of time. General regression models will thus usually outperform standard time series models in this competition. You could however mix both up, by using a classical time series models for the short term (e.g January and February 2017) and a regression model for the long term.",113602,2019-10-20 19:44:57,Max Halford
"Thanks @maxhalford, please can you tell us based on your experience and the available data, which is maybe the best single model that we can use in this contest. I am thinking about XGBoost and LightGBM, is there any other model that we can took it in consideration.
Thanks",113602,2019-10-21 04:02:48,Tarek Hamdi
"There is no such thing as a ""best model"" :). You should be spending time thinking about the features, not the model.",113602,2019-10-21 06:11:49,Max Halford
Thanks a lot sir for your inputs Can you please give your 2 cents on CV? I know Stratified KFold won't work. So should I keep 1 month data (Last month) as a validation set for cv? Or any other approach?,113602,2019-10-21 07:57:04,Mukul Sharma
For the moment I've only tried standard k-fold CV with k set to 3. I'll be putting some effort into designing a better CV strategy this week.,113602,2019-10-21 08:11:37,Max Halford
"Yes, actually in my view a standard KFold won't work as sit will leak the future data points and thus its score won't be reliable enough. ",113602,2019-10-21 10:14:40,Mukul Sharma
"To streamline this though process it is useful to know the 3 categories in which missing data can be classified into:
Missing Completely at Random (MCAR)
Missing at Random (MAR)
Missing Not at Random (MNAR)
deeper into each one of them and look for potential treatments that can help us circumvent the problems that missing data creates. 
Some ideas:
Time series imputation
     - Non-time-series specific method

mean imputation
median - imputation
mode - imputation
calcucate the appropriate measure and replace NAs with the values. Appropriate for stationary time series, for example, white noise data
Random sample imputation
replace missing values with observations randomly selected from the remaining (either of it or just some section of it)

Time-Series specific method

Last observation carried forward (LOCF)
Next observation carried backward (NOCB)

This article can be helpfull: https://www.linkedin.com/pulse/data-cleaning-guide-dealing-na-values-karan-rajwanshi/",113602,2019-10-22 22:14:10,CaesarLupum
The best way to fill the meteorological would be filling it with the previous hour/day value rather than mean.  ,113672,2019-10-21 12:36:19,Manraj Singh
"To streamline this though process it is useful to know the 3 categories in which missing data can be classified into:
Missing Completely at Random (MCAR)
Missing at Random (MAR)
Missing Not at Random (MNAR)
deeper into each one of them and look for potential treatments that can help us circumvent the problems that missing data creates. 
Some ideas:
Time series imputation
     - Non-time-series specific method

mean imputation
median - imputation
mode - imputation
calcucate the appropriate measure and replace NAs with the values. Appropriate for stationary time series, for example, white noise data
Random sample imputation
replace missing values with observations randomly selected from the remaining (either of it or just some section of it)

Time-Series specific method

Last observation carried forward (LOCF)
Next observation carried backward (NOCB)

This article can be helpfull: https://www.linkedin.com/pulse/data-cleaning-guide-dealing-na-values-karan-rajwanshi/",113672,2019-10-22 22:13:20,CaesarLupum
"the test data reflect the actual live examples so anyway we need to put in place something to handle Null values.
Try to use something like df.interpolate() for now and maybe there will be better suggestions in the future.",113672,2019-10-21 18:13:56,Adrian Zinovei
"I have not yet made my first submission, but I would say, it depends on the size of the ""hole"" (duration of missingness) in the data. If the it's just one or two hours of missing data for a building, even a simple, ffill() will work. If the ""hole"" is little larger, may be interpolation could be a better approach. But, if the size of the 'hole' is too large, either we have to ignore the data or pick up data from another ""similar"" building. I am not sure if that is at all possible or not. Will expect to hear back from others. ",113672,2019-10-22 05:15:22,arnab
"@themonologue I did as you suggested, but there are no data for some columns in some siteid. 
In this case, I filled with mean of others siteid's.",113672,2019-10-21 17:38:22,Vitor Alcântara Batista
"Try setting timestamp as the index of yor dataframe and use df.interpolate(). Think method=linear would be most accurate, but if the model is to be used in practice, then I guess one would have to use ""ffill"".  This has to be done for each site_id",113672,2019-10-21 16:37:07,maka
This Comment was deleted.,113672,2019-10-22 07:05:59,No user
This Comment was deleted.,113672,2019-10-21 16:36:36,No user
Re-inventing the wheel and occupying bytes in Kaggle's servers…,113679,2019-10-21 13:25:09,Georgios Sarantitis
??,113679,2019-10-21 13:27:07,Manraj Singh
Hahaha this competition is not efficient at all,113679,2019-10-21 13:39:05,Gunes Evitan
I confirm that removing month helps improving my LB 🤘 ,113679,2019-10-21 22:09:27,Jie Lu
@jielu0728  :) An upvote will be appreciated!!,113679,2019-10-22 18:17:36,Manraj Singh
Thanks a lot.But i am curious that 'month' is an important feature from the ouput of lgb features_importance.Why?,113679,2019-10-25 10:42:59,Dxx
"test dataset has 2-year data,  train set has 1.",113756,2019-10-22 02:34:24,LeiZhou
Got it. Thanks!,113756,2019-10-22 03:52:00,Hemanya Tyagi
"
I guess the reason why there are some zeros in target variables is just that these building had not set the sensor at the time. I think it is because these zeros occurred at the beginning of observations. I have to check whether counter-examples exist or not.
",113926,2019-10-23 05:17:23,JumpeiT
"For building id = 7 and meter = 1 there are sudden zeros in between the year and also reading started in 3rd month of the year. 
",113926,2019-10-23 14:30:33,Suchith 
"Thanks for the information, I think there might be great things to do here like filling gaps or erasing them for example 👀 😏 ",113926,2019-10-23 19:01:43,Ivan de los Santos
@suchith0312  Great EDA. Can you share you code for this?,113926,2019-10-23 21:05:17,Manraj Singh
"x = train.loc[(train['building_id'] == 7) &amp; (train['meter'] == 0)]
plt.figure(figsize=(15,5))
plt.xticks(rotation='90')
plt.plot(x['timestamp'],np.log1p(x['meter_reading']),label='meter = 0')
x = train.loc[(train['building_id'] == 7) &amp; (train['meter'] == 1)]
plt.plot(x['timestamp'],np.log1p(x['meter_reading']),label='meter = 1')
plt.title(""building id = 7"")
plt.legend()
plt.show()
",113926,2019-10-24 07:41:08,Suchith 
"Coming back to the subject, now that we have more information as regards the sites:
Sites, buildings identified by internet search
In Canada and the USA, the dates of DST were:
2016: 13 March- 6 November
2017: 12 March - 5 November
2018: 11 March- 4 November
In the UK and Ireland:
2016: 27 March - 30 October
2017: 26 March- 29 October
2018: 25 March-28 October
Most tree-based models should capture the impact of DST for April-October through the combination of site_id and month. This leaves us with a large part of March and a few days in November in Canada/US & a few days in March and October for UK/Ireland that may need to be flagged.",114520,2019-11-16 13:07:54,Panos
Canada does apply DST,114520,2019-11-16 14:23:16,S D
"Thanks for this, I read it wrong in the website I consulted. Canada has the same DST dates as the US. (edited original comment)",114520,2019-11-16 15:03:25,Panos
"My impression it that we're dealing with data from the US, Canada, and UK mainly. AFAIK they all use daylight savings, but the UK switches at a different calendar date.
Daylight saving time 2019 in United Kingdom began at 1:00 a.m. on
Sunday, March 31
and ended at 2:00 a.m. on
Sunday, October 27
All times are in United Kingdom Time.
Daylight saving time 2019 in United States began at 2:00 a.m. on
Sunday, March 10
and ends at 2:00 a.m. on
Sunday, November 3
All times are in Eastern Time.",114520,2019-10-28 16:07:13,S D
@sdoria I'd appreciate your feedback. I found site 0 is ucf: https://www.kaggle.com/c/ashrae-energy-prediction/discussion/114762#latest-660382,114520,2019-10-29 04:10:45,RC
@klloke We can use temperature unit of Celsius vs Fahrenheit to validate this theory.,114520,2019-10-28 03:32:25,RC
But how do you know which building located in USA?,114520,2019-10-28 00:20:24,Mr Loke
"Check out this post to understand how daylight saving works. 
In the U.S., clocks change at 2:00 a.m. local time. In spring, clocks spring forward from 1:59 a.m. to 3:00 a.m.; in fall, clocks fall back from 1:59 a.m. to 1:00 a.m.
http://www.webexhibits.org/daylightsaving/b.html",114520,2019-10-27 17:07:27,Kangbo Lu
Some predictions will not be scored.,114538,2019-11-04 13:44:36,LongYin/杰少
There was a comment by the sponsor that if any gaps existed in test they would not be scored.  I think that meant that gaps existed but the test set was built for the full hours in 2018 for every building.  ,114538,2019-10-27 06:44:33,PC Jimmmy
"That makes sense.
I found it in data description:

Gaps in the test set are not revealed or scored.

Thanks.",114538,2019-10-27 08:14:02,Juanma Hernández
You might have noticed that in my notebook https://www.kaggle.com/datadugong/locate-better-cities-by-weather-temp-fill-nans some of the data goes to 1/1/2019. I started doing this when I realised the same. All new data I collect will have this 👍 ,116028,2019-11-07 23:09:57,Silverback
thanks! this should fix it.,116028,2019-11-08 09:07:29,Poe Dator
"
What I am missing?

Web scrapping obviously ;)",116989,2019-11-12 18:44:14,CPMP
"Thanks a lot, will look into it.",116989,2019-11-12 19:22:13,Mukul Sharma
"The US sites use Celsius, but those temperatures have (generally) been converted from Fahrenheit.",116989,2019-11-12 19:33:31,S D
The boost we get from leaks is 0.03. You have to be creative with your models.,116989,2019-11-12 18:15:11,Gunes Evitan
"Thanks for reply, I have been following you in this competition. Do you find change in temperature units over site ids or change in units of area measurements ? As said by some dicussion threads? Also  I think thid competition is more of finding appropriate external, please correct me if I am wrong. Thank you!",116989,2019-11-12 19:25:08,Mukul Sharma
"Hi! Take a look at this great kernel! 
At section 5 there is an explanation how to reduce memory usage.
https://www.kaggle.com/caesarlupum/ashrae-start-here-a-gentle-introduction",117284,2019-11-15 00:14:09,Stanislav Lykov
Thank you! I'll take a look!,117284,2019-11-15 00:25:42,Miguel Wychovaniec
"Like @starl1ght mentioned, almost everyone uses a version of this function (reducememusage). Also, always make sure to delete all variables you are done with and call ""gc.collect()"" to force the kernel to free up space. ",117284,2019-11-18 08:49:27,Rasselio D.
thanks @starl1ght for this suggestion,117284,2019-11-15 13:29:21,BryanB
Does anybody know what has happened to Cornel (site 15) website? [http://portal.emcs.cornell.edu/],118363,2019-12-04 16:24:55,Masoud
"Oo…
most likely the admin though he got hacked given the sudden scraping activity…",118363,2019-12-04 19:54:23,eagle4
"Data Leakage Exercise
refer to:
https://www.kaggle.com/grapestone5321/ashrae-sample-submission-and-data-leakage-exercise",118363,2019-12-02 10:38:00,Naruhiko Nakanishi
"Data Leakage in Machine Learning
refer to:
https://machinelearningmastery.com/data-leakage-machine-learning/",118363,2019-12-02 10:34:16,Naruhiko Nakanishi
"Naruhiko ,  Can you please explain it ( in simple sentence) in the context of this competition.",118363,2019-12-02 07:49:31,yogi
"The goal of predictive modeling is to develop a model that makes accurate predictions on new data, unseen during training.
This is a hard problem, because we cannot evaluate the model on something we don’t have.
Therefore, we must estimate the performance of the model on unseen data by training it on only some of the data we have and evaluating it on the rest of the data.",118363,2019-12-02 10:32:34,Naruhiko Nakanishi
i tried with site 1 and 0 but lb score decreased by 0.01 (no idea why ),118717,2019-11-25 14:35:37,ADITYA KUMAR
"So it was worse? This might have to be asked by ourselves. How does it guarantee that data from the leaks are significantly helpful to predict the other sites? just nothing but augmenting some proportion of train dataset, so potentially helpful by the law of large numbers or nothing different from before leaks????
We know one of the worst scenarios. Someone hide publicly available leaks and blend some of it at the end of competition. Who will be going to do and explain their secret when they get gold or above? looks fun. silver/bronze might be… I cannot see how LB will be changed, it is so contaminated, and I cannot aim it not too low position.",118717,2019-11-25 17:47:06,Hanjoon Choe
